date,iso_code,tot_case,tot_case_new,tot_case_new_mean,tot_deaths,tot_deaths_new,tot_deaths_new_mean,recoveries,recoveries_new,recoveries_new_mean,total_cases_per_million,total_deaths_per_million,total_tests,new_tests,total_tests_per_thousand
20200524,AGO,69,8,3,4,0,0.28571429,18,0,0.14285714,1.826,0.091,,,
20200525,AGO,70,1,2.8571429,4,0,0.14285714,18,0,0.14285714,2.099,0.122,,,
20200526,AGO,70,0,2.5714286,4,0,0.14285714,18,0,0.14285714,2.099,0.122,,,
20200527,AGO,71,1,2.7142857,4,0,0.14285714,18,0,0.14285714,2.16,0.122,,,
20200528,AGO,74,3,2.2857143,4,0,0.14285714,18,0,0.14285714,2.16,0.122,,,
20200529,AGO,81,7,3,4,0,0.14285714,18,0,0.14285714,2.221,0.122,,,
20200530,AGO,84,3,3.2857143,4,0,0,18,0,0,2.343,0.122,,,
20200531,AGO,86,2,2.4285714,4,0,0,18,0,0,2.556,0.122,,,
20200601,AGO,86,0,2.2857143,4,0,0,18,0,0,2.617,0.122,,,
20200602,AGO,86,0,2.2857143,4,0,0,18,0,0,2.617,0.122,,,
20200603,AGO,86,0,2.1428571,4,0,0,18,0,0,2.617,0.122,,,
20200604,AGO,86,0,1.7142857,4,0,0,18,0,0,2.617,0.122,,,
20200605,AGO,86,0,0.71428571,4,0,0,21,3,0.42857143,2.617,0.122,,,
20200606,AGO,88,2,0.57142857,4,0,0,24,3,0.85714286,2.617,0.122,,,
20200607,AGO,91,3,0.71428571,4,0,0,24,0,0.85714286,2.617,0.122,,,
20200608,AGO,92,1,0.85714286,4,0,0,38,14,2.8571429,2.769,0.122,,,
20200609,AGO,96,4,1.4285714,4,0,0,38,0,2.8571429,2.799,0.122,,,
20200610,AGO,113,17,3.8571429,4,0,0,40,2,3.1428571,2.921,0.122,,,
20200611,AGO,118,5,4.5714286,5,1,0.14285714,41,1,3.2857143,3.438,0.122,,,
20200612,AGO,130,12,6.2857143,5,0,0.14285714,42,1,3,3.59,0.152,,,
20200613,AGO,138,8,7.1428571,6,1,0.28571429,61,19,5.2857143,3.955,0.152,,,
20200614,AGO,140,2,7,6,0,0.28571429,61,0,5.2857143,4.199,0.183,,,
20200615,AGO,142,2,7.1428571,6,0,0.28571429,64,3,3.7142857,4.26,0.183,,,
20200616,AGO,148,6,7.4285714,6,0,0.28571429,64,0,3.7142857,4.321,0.183,,,
20200617,AGO,155,7,6,7,1,0.42857143,64,0,3.4285714,4.321,0.183,,,
20200618,AGO,166,11,6.8571429,8,1,0.42857143,64,0,3.2857143,4.716,0.213,,,
20200619,AGO,172,6,6,8,0,0.42857143,66,2,3.4285714,4.716,0.213,,,
20200620,AGO,176,4,5.4285714,9,1,0.42857143,66,0,0.71428571,5.051,0.243,,,
20200621,AGO,183,7,6.1428571,9,0,0.42857143,77,11,2.2857143,5.233,0.243,,,
20200622,AGO,186,3,6.2857143,10,1,0.57142857,77,0,1.8571429,5.355,0.274,,,
20200623,AGO,189,3,5.8571429,10,0,0.57142857,77,0,1.8571429,5.568,0.274,,,
20200624,AGO,197,8,6,10,0,0.42857143,77,0,1.8571429,5.659,0.304,,,
20200625,AGO,212,15,6.5714286,10,0,0.28571429,81,4,2.4285714,5.751,0.304,,,
20200626,AGO,212,0,5.7142857,10,0,0.28571429,81,0,2.1428571,5.994,0.304,,,
20200627,AGO,259,47,11.857143,10,0,0.14285714,81,0,2.1428571,6.45,0.304,,,
20200628,AGO,267,8,12,11,1,0.28571429,81,0,0.57142857,7.424,0.304,,,
20200629,AGO,276,9,12.857143,11,0,0.14285714,93,12,2.2857143,8.124,0.335,,,
20200630,AGO,284,8,13.571429,13,2,0.42857143,93,0,2.2857143,8.398,0.335,,,
20200701,AGO,291,7,13.428571,15,2,0.71428571,97,4,2.8571429,8.641,0.396,,,
20200702,AGO,315,24,14.714286,17,2,1,97,0,2.2857143,8.854,0.456,,,
20200703,AGO,328,13,16.571429,18,1,1.1428571,107,10,3.7142857,9.584,0.517,,,
20200704,AGO,346,18,12.428571,19,1,1.2857143,108,1,3.8571429,9.98,0.548,,,
20200705,AGO,346,0,11.285714,19,0,1.1428571,108,0,3.8571429,10.528,0.578,,,
20200706,AGO,346,0,10,19,0,1.1428571,108,0,2.1428571,10.528,0.578,,,
20200707,AGO,386,40,14.571429,21,2,1.1428571,117,9,3.4285714,10.74,0.578,,,
20200708,AGO,386,0,13.571429,21,0,0.85714286,117,0,2.8571429,10.74,0.578,,,
20200709,AGO,396,10,11.571429,22,1,0.71428571,117,0,2.8571429,11.745,0.639,,,
20200710,AGO,458,62,18.571429,23,1,0.71428571,117,0,1.4285714,12.049,0.669,,,
20200711,AGO,462,4,16.571429,23,0,0.57142857,118,1,1.4285714,13.935,0.7,,,
20200712,AGO,506,44,22.857143,26,3,1,118,0,1.4285714,14.696,0.761,,,
20200713,AGO,525,19,25.571429,26,0,1,118,0,1.4285714,15.396,0.791,,,
20200714,AGO,541,16,22.142857,26,0,0.71428571,118,0,0.14285714,15.396,0.791,,,
20200715,AGO,576,35,27.142857,27,1,0.85714286,124,6,1,15.974,0.791,,,
20200716,AGO,607,31,30.142857,28,1,0.85714286,124,0,1,17.526,0.822,,,
20200717,AGO,638,31,25.714286,29,1,0.85714286,199,75,11.714286,18.469,0.852,,,
20200718,AGO,687,49,32.142857,29,0,0.85714286,210,11,13.142857,19.412,0.882,,,
20200719,AGO,705,18,28.428571,29,0,0.42857143,221,11,14.714286,20.903,0.882,,,
20200720,AGO,749,44,32,29,0,0.42857143,221,0,14.714286,21.451,0.882,,,
20200721,AGO,779,30,34,30,1,0.57142857,221,0,14.714286,22.789,0.882,,,
20200722,AGO,812,33,33.714286,33,3,0.85714286,221,0,13.857143,22.789,0.882,,,
20200723,AGO,851,39,34.857143,33,0,0.71428571,236,15,16,23.702,0.913,,,
20200724,AGO,880,29,34.571429,35,2,0.85714286,241,5,6,24.706,1.004,,,
20200725,AGO,916,36,32.714286,39,4,1.4285714,242,1,4.5714286,25.893,1.004,,,
20200726,AGO,932,16,32.428571,40,1,1.5714286,242,0,3,26.775,1.065,,,
20200727,AGO,950,18,28.714286,41,1,1.7142857,242,0,3,28.296,1.217,,,
20200728,AGO,1000,50,31.571429,47,6,2.4285714,266,24,6.4285714,28.357,1.217,,,
20200729,AGO,1078,78,38,48,1,2.1428571,301,35,11.428571,28.905,1.247,,,
20200730,AGO,1109,31,36.857143,51,3,2.5714286,395,94,22.714286,30.426,1.43,,,
20200731,AGO,1148,39,38.285714,52,1,2.4285714,437,42,28,32.8,1.46,,,
20200801,AGO,1164,16,35.428571,54,2,2.1428571,460,23,31.142857,33.743,1.552,,,
20200802,AGO,1199,35,38.142857,55,1,2.1428571,461,1,31.285714,33.895,1.582,,,
20200803,AGO,1280,81,47.142857,58,3,2.4285714,476,15,33.428571,34.929,1.582,,,
20200804,AGO,1344,64,49.142857,59,1,1.7142857,503,27,33.857143,35.416,1.643,,,
20200805,AGO,1395,51,45.285714,62,3,2,506,3,29.285714,35.416,1.643,,,
20200806,AGO,1483,88,53.428571,64,2,1.8571429,520,14,17.857143,40.893,1.795,,,
20200807,AGO,1538,55,55.714286,67,3,2.1428571,544,24,15.285714,42.445,1.886,,,
20200808,AGO,1572,34,58.285714,70,3,2.2857143,564,20,14.857143,45.122,1.947,,,
20200809,AGO,1672,100,67.571429,75,5,2.8571429,567,3,15.142857,45.122,1.947,,,
20200810,AGO,1679,7,57,78,3,2.8571429,569,2,13.285714,47.83,2.13,,,
20200811,AGO,1735,56,55.857143,80,2,3,575,6,10.285714,50.873,2.282,,,
20200812,AGO,1762,27,52.428571,80,0,2.5714286,577,2,10.142857,51.086,2.373,,,
20200813,AGO,1815,53,47.428571,80,0,2.2857143,577,0,8.1428571,52.79,2.434,,,
20200814,AGO,1852,37,44.857143,86,6,2.7142857,584,7,5.7142857,53.611,2.434,,,
20200815,AGO,1879,27,43.857143,86,0,2.2857143,628,44,9.1428571,55.224,2.525,,,
20200816,AGO,1906,27,33.428571,88,2,1.8571429,628,0,8.7142857,56.35,2.617,,,
20200817,AGO,1935,29,36.571429,88,0,1.4285714,632,4,9,57.171,2.617,,,
20200818,AGO,1966,31,33,90,2,1.4285714,667,35,13.142857,57.993,2.678,,,
20200819,AGO,2015,49,36.142857,92,2,1.7142857,698,31,17.285714,59.818,2.738,,,
20200122,ALB,0,,,0,,,0,,,,,,,
20200123,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200124,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200125,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200126,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200127,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200128,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200129,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200130,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200131,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200201,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200202,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200203,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200204,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200205,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200206,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200207,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200208,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200209,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200210,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200211,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200212,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200213,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200214,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200215,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200216,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200217,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200218,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200219,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200220,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200221,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200222,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200223,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200224,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200225,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200226,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200227,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200228,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200229,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200301,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200302,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200303,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200304,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200305,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200306,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200307,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200308,ALB,0,0,0,0,0,0,0,0,0,,,,,
20200309,ALB,2,2,0.28571429,0,0,0,0,0,0,0.695,0,,,
20200310,ALB,10,8,1.4285714,0,0,0,0,0,0,2.085,0,,,
20200311,ALB,12,2,1.7142857,1,1,0.14285714,0,0,0,3.475,0,,,
20200312,ALB,23,11,3.2857143,1,0,0.14285714,0,0,0,3.822,0.347,,,
20200313,ALB,33,10,4.7142857,1,0,0.14285714,0,0,0,7.992,0.347,,,
20200314,ALB,38,5,5.4285714,1,0,0.14285714,0,0,0,11.467,0.347,,,
20200315,ALB,42,4,6,1,0,0.14285714,0,0,0,13.205,0.347,,,
20200316,ALB,51,9,7,1,0,0.14285714,0,0,0,14.594,0.347,,,
20200317,ALB,55,4,6.4285714,1,0,0.14285714,0,0,0,17.722,0.347,,,
20200318,ALB,59,4,6.7142857,2,1,0.14285714,0,0,0,19.112,0.347,,,
20200319,ALB,64,5,5.8571429,2,0,0.14285714,0,0,0,20.502,0.695,,,
20200320,ALB,70,6,5.2857143,2,0,0.14285714,0,0,0,24.324,0.695,,,
20200321,ALB,76,6,5.4285714,2,0,0.14285714,2,2,0.28571429,24.324,0.695,,,
20200322,ALB,89,13,6.7142857,2,0,0.14285714,2,0,0.28571429,26.409,0.695,,,
20200323,ALB,104,15,7.5714286,4,2,0.42857143,2,0,0.28571429,30.926,0.695,,,
20200324,ALB,123,19,9.7142857,5,1,0.57142857,10,8,1.4285714,34.749,1.39,,,
20200325,ALB,146,23,12.428571,5,0,0.42857143,17,7,2.4285714,42.741,1.737,,,
20200326,ALB,174,28,15.714286,6,1,0.57142857,17,0,2.4285714,50.733,1.737,,,
20200327,ALB,186,12,16.571429,8,2,0.85714286,31,14,4.4285714,60.463,2.085,,,
20200328,ALB,197,11,17.285714,10,2,1.1428571,31,0,4.1428571,64.633,3.127,,,
20200329,ALB,212,15,17.571429,10,0,1.1428571,33,2,4.4285714,68.455,3.475,,,
20200330,ALB,223,11,17,11,1,1,44,11,6,73.667,3.475,,,
20200331,ALB,243,20,17.142857,15,4,1.4285714,52,8,6,77.49,4.17,,,
20200401,ALB,259,16,16.142857,15,0,1.4285714,67,15,7.1428571,84.44,5.212,,,
20200402,ALB,277,18,14.714286,16,1,1.4285714,76,9,8.4285714,89.999,5.212,,,
20200403,ALB,304,27,16.857143,17,1,1.2857143,89,13,8.2857143,96.254,5.56,,,
20200404,ALB,333,29,19.428571,20,3,1.4285714,99,10,9.7142857,105.636,5.907,,,
20200405,ALB,361,28,21.285714,20,0,1.4285714,104,5,10.142857,115.713,6.602,,,
20200406,ALB,377,16,22,21,1,1.4285714,116,12,10.285714,125.443,7.297,,,
20200407,ALB,383,6,20,22,1,1,131,15,11.285714,131.003,7.645,,,
20200408,ALB,400,17,20.142857,22,0,1,154,23,12.428571,133.088,7.645,,,
20200409,ALB,409,9,18.857143,23,1,1,165,11,12.714286,138.995,7.645,,,
20200410,ALB,416,7,16,23,0,0.85714286,182,17,13.285714,142.122,7.992,,,
20200411,ALB,433,17,14.285714,23,0,0.42857143,197,15,14,144.555,7.992,,,
20200412,ALB,446,13,12.142857,23,0,0.42857143,217,20,16.142857,150.462,7.992,,,
20200413,ALB,467,21,12.857143,23,0,0.28571429,232,15,16.571429,154.979,7.992,,,
20200414,ALB,475,8,13.142857,24,1,0.28571429,248,16,16.714286,162.277,7.992,,,
20200415,ALB,494,19,13.428571,25,1,0.42857143,251,3,13.857143,165.057,8.34,,,
20200416,ALB,518,24,15.571429,26,1,0.42857143,277,26,16,171.659,8.687,,,
20200417,ALB,539,21,17.571429,26,0,0.42857143,283,6,14.428571,179.999,9.035,,,
20200418,ALB,548,9,16.428571,26,0,0.42857143,302,19,15,187.296,9.035,,,
20200419,ALB,562,14,16.571429,26,0,0.42857143,314,12,13.857143,190.423,9.035,,,
20200420,ALB,584,22,16.714286,26,0,0.42857143,327,13,13.571429,195.288,9.035,,,
20200421,ALB,609,25,19.142857,26,0,0.28571429,345,18,13.857143,202.933,9.035,,,
20200422,ALB,634,25,20,27,1,0.28571429,356,11,15,211.62,9.035,,,
20200423,ALB,663,29,20.714286,27,0,0.14285714,385,29,15.428571,220.307,9.382,,,
20200424,ALB,678,15,19.857143,27,0,0.14285714,394,9,15.857143,230.384,9.382,,,
20200425,ALB,712,34,23.428571,27,0,0.14285714,403,9,14.428571,235.597,9.382,,,
20200426,ALB,726,14,23.428571,28,1,0.28571429,410,7,13.714286,247.411,9.382,,,
20200427,ALB,736,10,21.714286,28,0,0.28571429,422,12,13.571429,252.276,9.73,,,
20200428,ALB,750,14,20.142857,30,2,0.57142857,431,9,12.285714,255.751,9.73,,,
20200429,ALB,766,16,18.857143,30,0,0.42857143,455,24,14.142857,260.616,10.425,,,
20200430,ALB,773,7,15.714286,31,1,0.57142857,470,15,12.142857,266.176,10.772,,,
20200501,ALB,782,9,14.857143,31,0,0.57142857,488,18,13.428571,268.608,10.772,,,
20200502,ALB,789,7,11,31,0,0.57142857,519,31,16.571429,271.735,10.772,,,
20200503,ALB,795,6,9.8571429,31,0,0.42857143,531,12,17.285714,274.168,10.772,,,
20200504,ALB,803,8,9.5714286,31,0,0.42857143,543,12,17.285714,276.253,10.772,,,
20200505,ALB,820,17,10,31,0,0.14285714,570,27,19.857143,279.033,10.772,,,
20200506,ALB,832,12,9.4285714,31,0,0.14285714,595,25,20,284.94,10.772,,,
20200507,ALB,842,10,9.8571429,31,0,0,605,10,19.285714,289.11,10.772,,,
20200508,ALB,850,8,9.7142857,31,0,0,620,15,18.857143,292.585,10.772,,,
20200509,ALB,856,6,9.5714286,31,0,0,627,7,15.428571,295.365,10.772,,,
20200510,ALB,868,12,10.428571,31,0,0,650,23,17,297.449,10.772,,,
20200511,ALB,872,4,9.8571429,31,0,0,654,4,15.857143,301.619,10.772,,,
20200512,ALB,876,4,8,31,0,0,682,28,16,303.009,10.772,,,
20200513,ALB,880,4,6.8571429,31,0,0,688,6,13.285714,304.399,10.772,,,
20200514,ALB,898,18,8,31,0,0,694,6,12.714286,305.789,10.772,,,
20200515,ALB,916,18,9.4285714,31,0,0,705,11,12.142857,312.044,10.772,,,
20200516,ALB,933,17,11,31,0,0,714,9,12.428571,318.299,10.772,,,
20200517,ALB,946,13,11.142857,31,0,0,715,1,9.2857143,324.206,10.772,,,
20200518,ALB,948,2,10.857143,31,0,0,727,12,10.428571,328.723,10.772,,,
20200519,ALB,949,1,10.428571,31,0,0,742,15,8.5714286,329.418,10.772,,,
20200520,ALB,964,15,12,31,0,0,758,16,10,329.766,10.772,,,
20200521,ALB,969,5,10.142857,31,0,0,771,13,11,334.978,10.772,,,
20200522,ALB,981,12,9.2857143,31,0,0,777,6,10.285714,336.716,10.772,,,
20200523,ALB,989,8,8,31,0,0,783,6,9.8571429,340.885,10.772,,,
20200524,ALB,998,9,7.4285714,32,1,0.14285714,789,6,10.571429,343.665,10.772,,,
20200525,ALB,1004,6,8,32,0,0.14285714,795,6,9.7142857,346.793,11.12,,,
20200526,ALB,1029,25,11.428571,33,1,0.28571429,803,8,8.7142857,348.878,11.12,,,
20200527,ALB,1050,21,12.285714,33,0,0.28571429,812,9,7.7142857,357.565,11.467,,,
20200528,ALB,1076,26,15.285714,33,0,0.28571429,823,11,7.4285714,364.862,11.467,,,
20200529,ALB,1099,23,16.857143,33,0,0.28571429,851,28,10.571429,373.897,11.467,,,
20200530,ALB,1122,23,19,33,0,0.28571429,857,6,10.571429,381.889,11.467,,,
20200531,ALB,1137,15,19.857143,33,0,0.14285714,872,15,11.857143,389.881,11.467,,,
20200601,ALB,1143,6,19.857143,33,0,0.14285714,877,5,11.714286,395.093,11.467,,,
20200602,ALB,1164,21,19.285714,33,0,0,891,14,12.571429,397.178,11.467,,,
20200603,ALB,1184,20,19.142857,33,0,0,898,7,12.285714,404.476,11.467,,,
20200604,ALB,1197,13,17.285714,33,0,0,898,0,10.714286,411.425,11.467,,,
20200605,ALB,1212,15,16.142857,33,0,0,910,12,8.4285714,415.943,11.467,,,
20200606,ALB,1232,20,15.714286,34,1,0.14285714,925,15,9.7142857,421.155,11.467,,,
20200607,ALB,1246,14,15.571429,34,0,0.14285714,938,13,9.4285714,428.105,11.815,,,
20200608,ALB,1263,17,17.142857,34,0,0.14285714,945,7,9.7142857,432.97,11.815,,,
20200609,ALB,1299,36,19.285714,34,0,0.14285714,960,15,9.8571429,438.877,11.815,,,
20200610,ALB,1341,42,22.428571,34,0,0.14285714,980,20,11.714286,451.386,11.815,,,
20200611,ALB,1385,44,26.857143,35,1,0.28571429,1001,21,14.714286,465.981,11.815,,,
20200612,ALB,1416,31,29.142857,36,1,0.42857143,1034,33,17.714286,481.27,12.162,,,
20200613,ALB,1464,48,33.142857,36,0,0.28571429,1039,5,16.285714,492.043,12.51,,,
20200614,ALB,1521,57,39.285714,36,0,0.28571429,1044,5,15.142857,508.722,12.51,,,
20200615,ALB,1590,69,46.714286,36,0,0.28571429,1055,11,15.714286,528.529,12.51,,,
20200616,ALB,1672,82,53.285714,37,1,0.42857143,1064,9,14.857143,552.505,12.51,,,
20200617,ALB,1722,50,54.428571,38,1,0.57142857,1077,13,13.857143,580.999,12.857,,,
20200618,ALB,1788,66,57.571429,39,1,0.57142857,1086,9,12.142857,598.374,13.205,,,
20200619,ALB,1838,50,60.285714,42,3,0.85714286,1114,28,11.428571,621.308,13.552,,,
20200620,ALB,1891,53,61,43,1,1,1126,12,12.428571,638.682,14.594,,,
20200621,ALB,1962,71,63,44,1,1.1428571,1134,8,12.857143,657.099,14.942,,,
20200622,ALB,1995,33,57.857143,44,0,1.1428571,1159,25,14.857143,669.609,15.289,,,
20200623,ALB,2047,52,53.571429,45,1,1.1428571,1195,36,18.714286,693.238,15.289,,,
20200624,ALB,2114,67,56,47,2,1.2857143,1217,22,20,711.307,15.637,,,
20200625,ALB,2192,78,57.714286,49,2,1.4285714,1250,33,23.428571,734.589,16.332,,,
20200626,ALB,2269,77,61.571429,51,2,1.2857143,1298,48,26.285714,761.693,17.027,,,
20200627,ALB,2330,61,62.714286,53,2,1.4285714,1346,48,31.428571,788.45,17.722,,,
20200628,ALB,2402,72,62.857143,55,2,1.5714286,1384,38,35.714286,809.646,18.417,,,
20200629,ALB,2466,64,67.285714,58,3,2,1438,54,39.857143,834.665,19.112,,,
20200630,ALB,2535,69,69.714286,62,4,2.4285714,1459,21,37.714286,856.905,20.154,,,
20200701,ALB,2580,45,66.571429,65,3,2.5714286,1516,57,42.714286,880.881,21.544,,,
20200702,ALB,2662,82,67.142857,69,4,2.8571429,1559,43,44.142857,896.518,22.587,,,
20200703,ALB,2752,90,69,72,3,3,1592,33,42,925.012,23.977,,,
20200704,ALB,2819,67,69.857143,74,2,3,1637,45,41.571429,956.286,25.019,,,
20200705,ALB,2893,74,70.142857,76,2,3,1657,20,39,979.568,25.714,,,
20200706,ALB,2964,71,71.142857,79,3,3,1702,45,37.714286,1005.282,26.409,,,
20200707,ALB,3038,74,71.857143,81,2,2.7142857,1744,42,40.714286,1029.953,27.452,,,
20200708,ALB,3106,68,75.142857,83,2,2.5714286,1791,47,39.285714,1055.668,28.147,,,
20200709,ALB,3188,82,75.142857,83,0,2,1832,41,39,1079.297,28.841,,,
20200710,ALB,3278,90,75.142857,85,2,1.8571429,1875,43,40.428571,1107.791,28.841,,,
20200711,ALB,3371,93,78.857143,89,4,2.1428571,1881,6,34.857143,1139.065,29.536,,,
20200712,ALB,3454,83,80.142857,93,4,2.4285714,1946,65,41.285714,1171.381,30.926,,,
20200713,ALB,3571,117,86.714286,95,2,2.2857143,2014,68,44.571429,1200.222,32.316,,,
20200714,ALB,3667,96,89.857143,97,2,2.2857143,2062,48,45.428571,1240.878,33.011,,,
20200715,ALB,3752,85,92.285714,101,4,2.5714286,2091,29,42.857143,1274.237,33.706,,,
20200716,ALB,3851,99,94.714286,104,3,3,2137,46,43.571429,1303.774,35.096,,,
20200717,ALB,3906,55,89.714286,107,3,3.1428571,2214,77,48.428571,1338.175,36.139,,,
20200718,ALB,4008,102,91,111,4,3.1428571,2264,50,54.714286,1357.287,37.181,,,
20200719,ALB,4090,82,90.857143,112,1,2.7142857,2311,47,52.142857,1392.731,38.571,,,
20200720,ALB,4171,81,85.714286,113,1,2.5714286,2352,41,48.285714,1421.225,38.919,,,
20200721,ALB,4290,119,89,117,4,2.8571429,2397,45,47.857143,1449.371,39.266,,,
20200722,ALB,4358,68,86.571429,120,3,2.7142857,2463,66,53.142857,1490.722,40.656,,,
20200723,ALB,4466,108,87.857143,123,3,2.7142857,2523,60,55.142857,1514.351,41.699,,,
20200724,ALB,4570,104,94.857143,128,5,3,2608,85,56.285714,1551.88,42.741,,,
20200725,ALB,4637,67,89.857143,134,6,3.2857143,2637,29,53.285714,1588.019,44.478,,,
20200726,ALB,4763,126,96.142857,138,4,3.7142857,2682,45,53,1611.3,46.563,,,
20200727,ALB,4880,117,101.28571,144,6,4.4285714,2745,63,56.142857,1655.084,47.953,,,
20200728,ALB,4997,117,101,148,4,4.4285714,2789,44,56,1695.74,50.038,,,
20200729,ALB,5105,108,106.71429,150,2,4.2857143,2830,41,52.428571,1736.396,51.428,,,
20200730,ALB,5197,92,104.42857,154,4,4.4285714,2883,53,51.428571,1773.925,52.123,,,
20200731,ALB,5276,79,100.85714,157,3,4.1428571,2952,69,49.142857,1805.893,53.513,,,
20200801,ALB,5396,120,108.42857,161,4,3.8571429,2961,9,46.285714,1833.345,54.556,,,
20200802,ALB,5519,123,108,166,5,4,3018,57,48,1875.043,55.946,,,
20200803,ALB,5620,101,105.71429,172,6,4,3031,13,40.857143,1917.784,57.683,,,
20200804,ALB,5750,130,107.57143,176,4,4,3031,0,34.571429,1952.881,59.768,,,
20200805,ALB,5889,139,112,182,6,4.5714286,3123,92,41.857143,1998.054,61.158,,,
20200806,ALB,6016,127,117,188,6,4.8571429,3155,32,38.857143,2046.355,63.243,,,
20200807,ALB,6151,135,125,189,1,4.5714286,3227,72,39.285714,2090.486,65.328,,,
20200808,ALB,6275,124,125.57143,193,4,4.5714286,3268,41,43.857143,2137.397,65.675,,,
20200809,ALB,6411,136,127.42857,199,6,4.7142857,3342,74,46.285714,2180.485,67.065,,,
20200810,ALB,6536,125,130.85714,200,1,4,3379,37,49.714286,2227.743,69.15,,,
20200811,ALB,6676,140,132.28571,205,5,4.1428571,3480,101,64.142857,2271.179,69.498,,,
20200812,ALB,6817,141,132.57143,208,3,3.7142857,3552,72,61.285714,2319.828,71.235,,,
20200813,ALB,6971,154,136.42857,213,5,3.5714286,3616,64,65.857143,2368.823,72.277,,,
20200814,ALB,7117,146,138,219,6,4.2857143,3695,79,66.857143,2422.337,74.015,,,
20200815,ALB,7260,143,140.71429,225,6,4.5714286,3746,51,68.285714,2473.07,76.1,,,
20200816,ALB,7380,120,138.42857,228,3,4.1428571,3794,48,64.571429,2522.76,78.185,,,
20200817,ALB,7499,119,137.57143,230,2,4.2857143,3816,22,62.428571,2564.459,79.227,,,
20200818,ALB,7654,155,139.71429,232,2,3.8571429,3871,55,55.857143,2605.81,79.922,,,
20200819,ALB,7812,158,142.14286,234,2,3.7142857,3928,57,53.714286,2659.671,80.617,,,
20200122,AND,0,,,0,,,0,,,,,,,
20200123,AND,0,0,0,0,0,0,0,0,0,,,,,
20200124,AND,0,0,0,0,0,0,0,0,0,,,,,
20200125,AND,0,0,0,0,0,0,0,0,0,,,,,
20200126,AND,0,0,0,0,0,0,0,0,0,,,,,
20200127,AND,0,0,0,0,0,0,0,0,0,,,,,
20200128,AND,0,0,0,0,0,0,0,0,0,,,,,
20200129,AND,0,0,0,0,0,0,0,0,0,,,,,
20200130,AND,0,0,0,0,0,0,0,0,0,,,,,
20200131,AND,0,0,0,0,0,0,0,0,0,,,,,
20200201,AND,0,0,0,0,0,0,0,0,0,,,,,
20200202,AND,0,0,0,0,0,0,0,0,0,,,,,
20200203,AND,0,0,0,0,0,0,0,0,0,,,,,
20200204,AND,0,0,0,0,0,0,0,0,0,,,,,
20200205,AND,0,0,0,0,0,0,0,0,0,,,,,
20200206,AND,0,0,0,0,0,0,0,0,0,,,,,
20200207,AND,0,0,0,0,0,0,0,0,0,,,,,
20200208,AND,0,0,0,0,0,0,0,0,0,,,,,
20200209,AND,0,0,0,0,0,0,0,0,0,,,,,
20200210,AND,0,0,0,0,0,0,0,0,0,,,,,
20200211,AND,0,0,0,0,0,0,0,0,0,,,,,
20200212,AND,0,0,0,0,0,0,0,0,0,,,,,
20200213,AND,0,0,0,0,0,0,0,0,0,,,,,
20200214,AND,0,0,0,0,0,0,0,0,0,,,,,
